query_id,answer
qWbKuiekubRBnShx,56acd2985f3e5a14 36ffda6288106881 50454c82bbbcc03a 94ab7df78c960e88 3dfcec5f718a24ec a3f9e9750a340212 209ebd110328221e 089cc395b01fa9a3 fb35c6fe5680d262 c68642c521b444fc fe6e7fc004f6845c a7ee3ba4220061fd 33087987ec3f29f4 089f309b874e1cf1 af61cee3044255ab 54fab95929040bd7 cc85b89cd07f122d 08af6ddfb91c54d8 884b22ff0570f073 4e545b6560cacf5b ac044aff62bae01d 71828d80284c4bc3 3555daa4ed9836fc 3045e21507e93dad ca8fb04c0a103148 4008415bf53c7735 d63589e884e7ea62 f24eb2c507364f1c 7de727eb8a8ebc21 9d32be96acffd1ea 8a9cf90820882ba2 e1fd123de5a364c1 ea6c4cfcd1b2140c b29885a9bb8ca850 25879e20584b0e95 4310709f7cc0e8c6 b86cc8c9b8fa8ce6 eabb3564db9a4f46 547e14e6bc5d36a4 e7792a4935a5ff0e 9c91c2bc063e92ec 7a040c8f9b4ad4ae 605ad6f737e1f0df 994c194c681883a0 b8378bc58ef6093c 9426cd77af70b80a 19a686586cf4fa31 21c130d3cf297360 e43055c0992c0268 bd91e56a057bb86a
aUtR1gtb8tQ2TWX5,d3792e9a9e0cf383 c8139501824da0b6 8c8e7a0ad831b15b de46811dc8c5df49 acd6420a6152b740 34a4d792f391443c 8c3878000e02aa69 48812df582ac9743 2c1ecab23b43799f 9e411ff82fd90762 a2655a410c84c9a3 710983c5e07ac9f4 3bbdfb0c1dbc4cdf 8d35615c7ceeb77c bd397ed59ae7d884 d910029b34f6546f f56d0423e6c68107 f049a0eb838ab81e a7f7a29d748ab4d9 24372d013be60acd a3f6e86b1d184c3e b63406e47e81f4e8 901a416a8c24006f 9ea22ef27bf374d6 6ff716f07994f583 0b42dc6843e2598e 20f1531d974bf57f 7d2cb359c79f405b 9657f690d810a2f1 99130920194cedfa 4335d5e96bc8203e 0d45eb51d268713a 745f45c54bc3dc01 16a446ad08928ef7 5fdba50e900684d6 0c849ff4ba33fd6f 8e17d193d68fec62 74b4c9f6cec2366b 714c6e5d4a508fb0 1acbb99c57748cc8 41382e45e3e0cdfb b4a672e6e4852527 f161e5da46332bdb c3327c223bd39fda 6d7d7d7726bf3857 f828afbd32701cd9 5c077c93198ba956 316ede24fa05c967 0cde22a6f926404a 635a61fd2ee83ac6
ZwTBCol0GonYkJeH,4b0c4516ed524f73 0c85e59d5c285f26 102b0569f5930d5e fee9fc2dd67f509d 42398bf4f55a1ea2 c081084edf23ffcc 6f9aecad2094172c 483341795e5cd38f 49495fa97e0d9ee0 410d4ba65e88603c c3af5ec17dbb444f 5daa19b94c057751 ec4b699494f3252a 8348e92ad5533805 02b8a88d1e2870b3 7b67d6fb8f53a79d 8e9517645b819581 e3a80058d3ccfa14 d70fc01dc82225b8 2dfc1d24369862d5 a5f715e74307b439 b450f5b9538e883b 10f98a42e9286de9 17cad8164ca77228 0d91b9c8f6759cd5 32859a0fd6ff3647 c05d89a47fbd646c 31bac696360cfbab c8c5df45ef73f379 448345bb78b44781 72090c76ce92cca2 f617e52818f3944c 3717712008df35f3 e0c4382f4316cb24 48bbca4ae1a93825 bf127595787c9934 660eb04de52b68c9 6f8732e28af9d67b ca141440896bad49 ca815ae5427671f5 4c4c9e78265b902f b90c71a840ada90d 8e4ec233a03e6060 0e258b691375591b 49916415478f6166 70b74aa12f3f5672 98f21e863cef4329 0c09f6b4fab47e59 a8df44f10c173e1b 2a73fdb49161e90c
mI0Cp6kxq6s38EWO,143f82bc2881cff0 1036153a31f749ea c8e2dafa1349eb69 2881bf71db63196d 12140521cf72661e a296bca486a7f215 acea738eeea3442e a32f5fc675c4d98a 82119655df1d9697 0c85af888d56eb6d bdce1fdcc3656b83 5ce96b0699c35669 f1fb4972ccb8cca2 c5777be0bb8fdd97 40a9df350a7fa657 e57e0e728d752d69 10cc6f2fa19ef490 529a04cc5d004076 b608ba9344163506 42c75c403896a578 6e068e205e9eee06 c13c8a8981043345 7837a1564b03292f 3193cbb7d174b5c7 c88a277c5be44d97 4cbd1ee17bf7d216 36b6d055a4f0041c c934c02ec6cbbabd fb8adfdb6568a35f e2d816b6c0c004cb 6ad732b62d48e3ba 45585cf9f1401792 2fbab79406d81ffd 6f942e8c166d4790 a6667ebc2a61773e 5022e8fdfc5a74e2 4de84fb3e84d5eb8 8ac73dbaf32091bc 44d33dd91a6dcd24 f0068771e990fb93 a093fe42ff637ec7 a580018ed41ba4a8 24667f748c37620b 9dd323efc57515d1 2d91f445e85811a8 459de57190d08171 81925ce07938a5e0 e5bf25d09958b6a9 a584e0aff25b21ae ab18c99dc8d35ddc
cqOuo0UqHmbye6Rw,31a6475462ee52cb 43d3cebe72128d36 de4b0c073c95b951 db9a469a1ef86f16 741db378d5ede8b3 b539dfcd58cb65c3 7c298feb6378e8d0 88986115523958bb 2710743e8f3f6c3f 10145aa3f5eafcf7 50a6f7c319e0180b 1e9b66c2c6b40f5c 653590465cefa865 24939abaed659976 a33f6b39a596e844 07ae2cf0e4fa6d19 8329e185ad18aa21 b2fae0295ebc22df 9489f81f7ba3ce82 28a9f002960ddce8 a97ca929814d7b27 ef538f9015fa3119 60308ac2d0ba58b1 df766b415188490c bc62c96ef71af709 21a9d4c520b2ae5d 5cacf4749a584f44 8049d33127ebc551 1d161bb04de2110b a3225fc32a7536a8 fbf105868c1a5390 cc75590c4c967bd8 0e8dac395c364a5c 842ae747f469bd2d 5515a98648d06e21 e92a06be1db0b957 2c28922d89095aac 70460148dc740521 cecd81957baa3b2b d10732330523f7ef 121c4c8db9065ace f84d0b3cbe1f80a6 66d05969ff71ed2c 9fb61932e06ad837 f2a56f00e7ed9542 13da2c81574677ed bdf422a1a3bd7794 e0e187829958e223 ad14df7564c8e4f5 fd9e3954c8fd4192
YNTXHaPa5ZXrMRKy,c9cf58d384bb22d4 b4d48f42a64fa752 033f5fa2328c032e bb7811d376dae115 4565123cf7e91830 d62c172444748352 37b9c5900264f4d2 619b31a055e214f6 188e47a308dc3618 a290cf802e15ca7a 4947fced70b536b1 3bbcaf1975f3fa6a fea3b2f20e2f7991 2d57548ede035d0d ca4d7a13f64623a0 5ad45f102917deea 78960029555880ea 6e5afad9036f0389 3c7afc1610c09840 585fc2f8661fae56 3e16c1fa6ac803bb c4a74c59e54f5c1b 3da82cbb129dc7f4 89a01bc3fc0a6b38 fffa9d6b756f71a9 1a15b81924626751 b4771e971cf9405a 808a3f9b75753bf9 5c23ce560ef8c71d 35ff44291ee9a26a eaf8c00d5d960b5f 93dc524467f4edab 1d23c328695134e8 f3cc438df810faa9 9612f772e0241482 5820c0a275345ebe 569831e75ff56948 10820487234d5f63 b870fb3bc41debf8 33868d85a0348c1e 8c3f68e02a5a27fe 210ea97bb207a57c 77aaf2029e36cf3f cc440a78f3bfe0ab 006fb8fe40972631 b8166bca8b3f674e 118a463adfc3257a 4070cd5cf772ba2d 74b9682e9bab0e71 8395bd8fdd2017e7
F1fFmHXdyq55QuRm,ded4cafe76c2174e 506958a0ef6058e8 c1ad08981b487c59 b4bb8d853e959b35 59075ddc2090e559 bf88e1e84f1e33b0 686475ce0a46e0f0 ac54180090d18240 1d4eaf3459c9b41d 30b3ad89c9c1fca4 6d674584532d3c3d cb593481521ff9a5 1430732f94d52bf5 90eba8438e3b70be 2d4e3cbb4bc555d3 94cccf8c45fb8a02 aabda7576c7f8542 2d591336b70ab3d7 422e870c98ba0b2b 89bdbe17003c01c8 f54b57e7ba72754a fd11a265740ff57a 777b058502ade188 e72d54a4aa892c9c b31747cf6a20d0d3 242930027fa14814 6c2f309d108be22c 049b6f7a21643c3e aeec144d794a3142 3f4a2ab6fd835294 912666d1531c32ba d838b1bafa46bb1d 2f5b10846c09043f d0d859046ee403c3 fb40cede8956c189 9b5562e449fb3406 a54dc7ad246bd26b 4e95b5c2f9b21a2e 1b78fe8162b0b882 9b82dd85cba3c342 fe0f0c16ad7f0b02 04c84ed54ec2d696 56a5c4175e9657ef 175e63eff7de5461 45a0980304c5cc46 23a0ef815bdcf701 7fba51e7a0b5752a 2ca8580770152350 0fc3867134be467b 38c8123790052edc
QKuVLng1gRgl3KSo,86aefdb71a7d7178 458155f58ed7aa75 923a1a90f3b375b2 8dcbf7ea8f51d13a ccc9a93b2b196752 d52ee1f981dbe160 f7f5486dbae80924 3bd2fa2d6f9eebec 2ffd9cfbbe5e2883 3f03abcb61c65af4 ebe083c30b5deb52 39819bab4bbd2775 95882a011aae1246 c4a9c27fa174df0a 5ae35520569f8382 21c9da78ed68722d 58b5262dd1b815bb 94bd8e974ee190be 29a4fbad0f4d5f80 3eee7b44e216ccea 91fb789fa95ea115 12b1d2973122672e ee26780d0d45338d d770adc69e0e21c3 72d2e78bf7747fe3 106ba8a9e3153cf9 838c050f49217d40 1b733faf635eb8b3 7654ff78ccd4c19d 3b635f6e92b4a742 4ff86296ed4bca1c 6465c04cbde19e3e 6d00227078f135b8 c1d4a0c5681fa494 bd78658257d47829 2513bb11630dd748 140fd808eb1a6e83 3b880641981098fc 096a72d5508a25e8 e7fed7daed877430 a47745a1fdc53a07 f9dcd8f63ff60887 6719d04de6cb8b60 5bb283e1da53567a 6d764923fc5a81b7 038b20b93a32ce39 993c6fa162723afe 49c16ad2e7bdb114 0ecee46da8a9e697 48543220d13b20ae
k3HpOWGB0TXSZN8X,4c70f48aefbe39c1 9a14af5065f4d1a3 f581925ef6e1129c 5862efc8cc5e4b33 7e16c97d12ae7ea9 b48591343cd3fe5b c97bc2abbd946383 7b3203158da5d95f c37768833c6c5427 891ab97d8059ae5c 4135dd22f3831c67 3cb24319c183747f a0effbc68d4a56fe c6d5b79c7273888a 22d4f99a4870e781 45c38834532a0e93 670c379d5706ee87 2742942455cf62fa e2c35e4dae2bd155 c705e374653bb354 03d04e355ebe0395 8700168407b68f00 26944460a64f9ba0 304d8218b16c2a35 c117be7e5038ac51 fd6263f4db57e662 059b5874d4a4ea46 d6b3db0d55bb90a7 e94be1ade4cd306c d6486f318e9a4371 607b667c5db3a6d5 94f4c6c35157a69b 00695210d0ec921b 84f899b21689adfa ba15c82539b45a96 bed07bcb4ca7bf83 9fdf359f8f5e64b2 8a7f2cf34bfff635 5e66f47c676cbcd8 9e2fde86ef40723a 80f3a8de4fca8b78 f50dbbf01d344816 73fb7d32e50e967e befcbd6a616e2ff0 560add84efe7d03c 2480a0892bb88484 b3ef3935d31739e5 b993ce6bffed9bd5 0ad46f7bdf098f0a 8cff3a023f9b15ec
vltWKwuWbxEOip95,a19f69d909117b42 32f9c3599db739f4 67403b0fc9cab7bf 4eead289e21b66bf 4bb8bcda0f463342 1021830fc4433403 9b2b890715664e7d b2727eb3eaa954d7 fdcabb509527e6ab 54ee852499d78fa7 22f2326ad31c4860 b4eec229c09b7913 6e0e8367f13bd6fc f0bb68df3627cb70 fec297808457c63b 28842c738ae198dd c3216f854ae94811 978efb5bd0c51e0b c8b0bfa3e45f96f0 0314a2814494a007 30085e9d86b997d4 48b178845745069e 00b0a3579043208a 86a147e0898aa4a5 a11a49f01069ddb3 6796cf28d464e37c 767d35644eed0ab3 0015dc06ea0d047c b218b6457d7794de 8107615bc0a3efcd 4b90f8419b560ba0 c7795361ace862fa c808007d707da2ed 4cc9b514df9b35ff d175ce4d0cde7eb9 13c618796a4f439a 74968f50b0b5d448 7d484ca5270e0cf1 b494d5f6e0a1af5f 4de3be7096a2de05 1878d2ac3451b00b 683fbb06cee8a59f 59eb644addb16c85 3c0972625e8a5984 605abafeead61aeb 688ab89985ce7b8b adaaed77291823bd 0603a3075f2a9cda 48f60a4f67018742 d505623b9c82aa04
hFZ12P8v3HIqzi2E,25f4d0a47587594b 5be397a471054aa4 f91e95044a03fe62 a9283ddebd5eefa2 b16b412703a3e99e 598926286edad326 7a0d5173a2bf8389 e09b726becb20769 0d11ca2e7e95be9a 11a3e86f3e297372 ea1c0a9074f969a1 ef3be82f13ca822c ae4983ed8614d2b1 40ac8dd0f52e230f 626b82a07f1b0db8 440138d353930ebc 58b9e7fb3a77ce08 e40646e8662cf8db 51c30633fca0667d 853e7233e2316d00 215353c17d21bebb 96cf8b75c8101077 f074e72880c7ba74 f5dfb0ce5e4ed1da 925aa86da6528dc6 399060cee4e3d872 22d428cc1671f376 31e836afed89997e d69de7d1a041ec8a 955a128b80e393eb 4858bf7e2bbd237d 9e34f6416de91313 54a99da99edbef21 4cd9a72db5d596f5 dc8c67d14ed28bee 03642c0b345819ea 7c02300c084f7040 708f9c9ac276f717 8d6a5b48a762140a e1356e9983eab060 b66819032900c193 00d16f3445019cb5 00d432d995805c20 053ba862b098d9a9 1440647e79d05044 0e90ecea3d3bde5f 1223ba5b81c07a8b a614147ca15c83fd 2040a07bcb2b6967 6f896450aa52aaca
4VE4KPjqjiv4ERub,75482ae1404b8fab 8d2d418351a1ff76 520a9b9ca376c548 aaa414fa44d7b116 5747900e516d19e7 1656349b4bbb2312 c4667caa7174afcb 75e89cda499dfba1 6d1e806c4ff3929f 8d4cecaa7e4fb7f3 36b47d03bdce70ac 6d7f427a0c69308e 9e6d5a30a2290819 c85f054bb8019f76 e7319997712ea27c c3834a5ba276b4a5 c71cde0393e7849a d3ce072c11c74876 1c6aff9510cc533d 4f3c90d0b0a75edd 92dca336808e9011 190222fdf54d0802 f9e1e70a7e4760e4 746c41ebcaa80756 5c54532ff5621511 fbb79c72c0221bed 0adecd7bf86a0c82 02f7d19fce634e0a d2af8ae73ad5e9bd 472f58e2c982ea34 5e59feb40a93326b efc8277e7d570aa1 aa4ce5091b87aeab 268a4ff53d6f5b7a 26911baadef4ad62 fc451a1b446253b9 1be1f41bbb88cb8c 4551a5fcb4f9ef3a 720b7839283ba4f7 23bc3daf38443a66 3fcb78a2a7d05937 a96ca945c8293423 0fd2412516c8a204 1838e886136680f2 1e65ca514ac7cc88 2537280cc7432322 610511fe2809c4c1 ca7ad0c75f8b16a7 82c8eda2221c011f 8097e959f734327b
ychgM1NIJVV1zavC,b97de1dcae41aa6b d621f4f7f1dd21ba 9b446c22dbf136c3 330a157524987540 7927240ec7dc4cf3 6e4c6c23b8ff7967 8488ed6ab2cfca50 3826f25ef0214c68 3e448f7b0dad19fe 92a4883d5634346b 839d59fcaa862ce5 028b515155cdf22c 2c41f4b8f92ebf7b 9bf55db620a5b3de e81e5459edc0c520 6777a30365862930 919761e05ff9239d 6c1ddf06e30fd616 c46e669fc404b583 41aa3d22df97b7f0 7321a2a66d4d9502 e2caba01e6fd2c14 0814515fe28bbbc7 c0563c9c753fe521 e6bf1093d9ff5562 297be9ceeaae85ab 5da5bdc574a77204 9b827f49fc3f1a3d c8310c5c7a630117 3eb9694c51bf25a5 eb0d1e5cc013a814 26540925dff83883 e0d354c6d0812baf 65d2bec5a4b09818 ebc12f0d904eea60 7250d73a5aa51902 3aa516587ee825ac 6d418fd4485a9182 4984576c3b0f21ee ba6aeab7b1e902f7 b8e765386aa29315 860d2f120d54e7f2 cb3d500a95a18313 284fed793230cc72 647a1a306a7b7f7b 60818d2993882590 46379d712ad31efb ed89f7888672e6b0 8d69e5c64b7072d2 6a65b864a39ab299
TlwaaKGtnYISUx8c,c7cd2e98819b3304 a346a59e3d2913d5 b56ca188914c8245 f6587311c5196926 2ab93a800e26ff9f a3233cea3e770f43 aa612ec225b18823 29b2b0403c2b9334 ed54e8ebea319c2f fb1cebebd149555f 4d2a0f3a53ec63ef d7488f6cea4cefe4 67629caea59f5c51 85358e785eacb28e 17e6afffd128755a 80a179442fdb7b1f 8d759e07e6713acf dd07a2d6ed8b30b3 275428fba24bcda6 2d301eebc7c4b94e a412aca75aac2848 b825d934e762a4b8 11a780b5c4ef6b93 cb4ab0ce12ebc28a 30b5ddb1cee1f988 f2a33c264dc1569d 12944594cead8355 770bc118d071e405 a7c2c0a80d6421f9 eabbdf70dafe4c4d dd5bfdb5820b098e 1208a6555f2db9ec df221b7069d093fb 7ceb2177dd236891 a01b827acf2cc619 abfc93f9dc6a8c9f 8353f82b3863ef18 3f886619400d76ec 9288f8ea75c264b7 9004115492eacbaf 07829eff167e304a 732cdf97136e79a3 54dc26f67a20173b 76df1a4b672fc0fd 55307b87db24bae2 4339c3649d2d9bad 5627bf5ddc6da17c a69d2e9e1d04a980 9e4f5903da4e9c71 e1840811bafeeb23
3XsZwTGUQ1CLPzU8,40bfe3cc56063fa6 33f6b14b25828b5c daf95f3e151e5184 cc42423563b8ec93 8ac359e73052ca07 68e649dd1f521497 e52737c65c2a5216 da3aedde270e983d 3734250484b2ba19 0640564e0a62805c 46f5f78095501555 ce3c0cabeddf4454 800dbeb69e579ea2 baae66bb082a19c3 b2dde3b7a4199a02 feaa4344bb51f8f4 334f73ed032e0396 785fec292892926e 7cb558cbadd4f269 243d52b40300ded1 2cb6b833d559f3e7 90e1e79426f2bcee e70ff9c1f6dd1c89 e064e4de3527681a 8df5769355870e07 d1e70ef37da50dd2 48dcd360c1348e08 8653cd96144b4dfb b85964f691ea5833 7a81896cce739afc f79a14805114a5e8 6793b0b95f5c2e9d 7ef7a7593de87a40 256aec0248d21088 e9addd2a2a2eeae6 cc1120e516da4a0b 3742da3f4ba2a43e a39c052cf3f809f7 db58ffdc4acb11d0 0d12eb3dc446ebd7 456d25a8f502b19b abcaef5b408a6812 42030352560b443a a2b0ab6f1bddf89c 2f3c5496f3bbbb77 4eb435bd7aabd53f 14a8fa2528b2acc2 7d771ef5150dacbf 3791e911d6a746a4 225e5a8d99f1963c
nXMw3bl0rU8MD0n9,ed1b84301657dab1 7462f55ed08255ca a86a585910a52706 90b141ef115040a0 801410d1df401c33 a1d4b2107b9feb29 6662ab13bc66eccc 28f3ab91e996f07a 008a43a544f4e079 c995601767ef6167 345c11dcc8d7100a f32b940e96109c08 43ee651fcb19a10a 517799dbc4331b35 018d76c97ad57da4 a3b919eae69f28fe 3a2d1cd2c11e0e6a 1174c63ba8e79ecf f4cbbe7397485cf4 c9d56643a4f83875 034e30b20a56decc 3c7bf57fa22deb74 c44203ca482fa04d a2995616ebfd31c4 1f235490d285c568 f866b73804180f2b 5bf69a52de6a8189 9188d3d035c1fa8c 35b481829022e860 71027bd3aa64a167 5591a26d9f203dbd 705a6a5c30a5c363 bffa65365d4c71c7 a5f07720d113d7f9 6075ef8977c5a2d6 4671b9e9fccf83d9 274392880b4d412f 7d870aec49711372 53f77e20e38ab297 441df29b6f012eca ba6322134adcd964 b19a46e2928e104c 5ff383488e08f126 dbd770bd2e8a7db9 8c4921414e422f8e 19068388aa7a4a79 3958badb8a219c3c 6add290052f5f6b6 860d9712251f2a17 df9df0c4874757e5
LgoaJkH4hLQ7MD0S,cd947d2e39dfb2a8 675cf8a3aad7f2fa a62a8114270a54b1 2a9f09a843ca307d d90e75e92d51eb2e a47072890051dae6 71dd7e1c06b5e886 4d55fca888e8c945 fe65a33a54163771 06ad71aa5c94d751 0906c28304460391 32d17276eefa513a 892337d6dc4136d0 a50ea95f66f82b33 f75a6148ba1f3d28 255b5bb6ebacecf1 f4f4f75e3fc46552 88984eec25ade152 0fd699ca2299b463 b5ff3b92b753534d 34c3be6899e16361 facc3861c71070e3 281150910fcbd9bd 92a9c57017e33937 a67158642b921854 ab5c1ff6b1c8dfbf 7f7a1401eaae1096 7ca77ff8a65b40a5 740c747b7d76386d df92b506ca933381 6513973e74fac347 25a701c0204f2aba 6344501fbb2904f7 bdae2e2f86993a84 d17e747529c61ae2 2596e7cc0bf6fe3d dd6980d572d930a9 410a14c5a379ebe2 e78a567b999027b1 76bf3a3af190113d 58317cd88b0b9f8b 9743fa1f499c5e5e 7451bd9011a512de cebe19ff61842a5d 4bef77c0f68591bf 60244e2825fafe4b 90cdf8ae17a7dc9d 8de12b2e2c9ef888 757388a5f6279188 7fee977f42f8d7b9
D3pXBBBjEvj6QcOx,d7e72dc335cba2f4 d46bd94713770ec5 6acf5d2983fac177 4e1d50cae0f53a80 5a1fd2a0636d6d81 b172f573039dbb23 da3c4047604064db 41b038db80f4360e 118e8a59611294e5 fbb816c4160f5894 fc74b964fae9f363 bbe31f94bdda955e cc3cb300ef8b3863 7b2f636af39278b6 c7cd02b36060189d 0329a0162605f92d e67b59ddda4b6947 439bb80463412eb0 c4d0154bf2a90d8b 0f4faa4a1b846da9 462a82304fd80c31 94b84a2933a8f9a6 f4bbd2e4bf8175da d9b21c6138e85424 e68296c775c29ca1 c1487aba7ebd3de4 cc66540bca41f26a d3d4505edc1def9d b2fe19bec5f786ea c57233496948fd2e b35e1c35003e2661 5869aea775f7f6d0 7a56c5be1d08505a e513cbafd2067bff 80ba44c886bf47e7 73106d5b38c9ec0f 280e7208091ce019 054444417a0686c3 0bdf3aff3aab8df5 af2fa49266d25ba9 c8b300abdc3121f7 b83214f3b0ef8e4f 1bfb87a6607c889a bd712a1a641d2188 73ec3e188704e3d5 5974b59f22055092 dd337e1ee6c39bde 8e543cc5efb5f284 cd3a6f4a3cab1033 77bba72fa5190320
5iS3atZInX3rAtkl,f730da4c9eb882e7 11059eb7107218ac ab55498ef4b1a495 fb3219fc49acf72d d63ce234a9a6e263 d1b70ff51afa7bfe fc99c2a29ccc9721 3ced586ef30a2b42 da738d1cebabc2b6 1d53b835d7faf941 848bb3b9e9a50af8 85b9c347f184eca2 b8f2343a1c174d0f 84bb59b7704a9757 94bfa5cea6a9f7dd c14999c9f79870c6 d7283e354163dd3e 46eaf56e03b288e0 5bef8758d6250709 54777c5736db8034 7e0b16a2aa1780f4 89beeb73c61124e1 7ea4c669b053ec44 c7537fadee4669c9 69c0f68a5e197f44 74b6782dd3ea0a83 49eaac436ff806aa 303578ce4163a788 fb78cf06845278fa 1d83738986664e2d 10328281bc77d237 dc230be9a705be28 c0853dabdb5475fe 9cf72242b4d019d6 12f7bee54eaa3679 5c915dd5ecf9577d 44565c330db75651 982fe5d81374dae6 7f88dd66f8dffc89 d3fdaa4279b3131c 40d36598e8382038 e4460e498c1f9da7 ecc91f63dad3d765 3d29c28e9051ed17 b3d8ea38f6797d44 43752b40241eec75 40a11eb3f096fc08 fcb16267a635b1fd 392764dec35c8d8c 6310caa6f591b3b3
MAaSKPc3ZDVOMAms,b02859da164653d5 c9733f2381a20dff 23303b12c816587e 4ae9311448eae8bd 80f1d31402dad34c f6f5f499350e6d81 45baef16d442a336 17f7c83c8e30564f 90eed37b2b12f835 760da5ad0f0fe04c 15ba340e1727e914 daabfa6290f2f211 6b82471303acd0fb 6c686f7ab89bfb00 fdf005eff5660285 cd627afb37bd043c 28ed26771a79b056 0431f4ba06fc92c1 e14577c40f19d882 ff9739c69ba5cd31 898a1765f375ba62 f6e963d8e491ebab 93f0f0f48ae8bc68 f3d1a23eeb08dfb9 cce16845ff092a3d b24d16d23b83a838 caedbf007da83456 bb5fb507542b6bf5 832bef0f01ba2770 0f44277aa63a4e1e 29607239de6ab8a7 ae55ebd11eaf1c70 3424dff2a53e3a36 489349e2565855f8 065829a1265dc7f9 1cccf4a4e1d6a220 d68af8dc43600725 051c0aabac43e681 26048a7f5fae8d68 11b39f4d3ddf587a cfc36dc7e9d9d252 45cbbf08568ebf3b 1e186c6c9187e68b 9b2189268420b4f1 2544b08e22509b50 c9e7722dbdea8b3e 84eb0bfc482a1c99 a1b93aaf665bbede f6fea9af55f31156 47cc5a0e735f32a2
f1vwE3pw1UMRnmWA,23a0ef815bdcf701 33fc63590d3684aa 6446067dbb8a7e98 468fccf82b7efc4a 2f5b10846c09043f 229ea23ee193e6f2 7c7f9cdbfdd1428a 3f4a2ab6fd835294 a54dc7ad246bd26b aabda7576c7f8542 e48563f06670c206 00d4e883ec98121c cbc2f69d7fb3b1d6 54c1179a6a30a311 1430732f94d52bf5 4097fff5c1b675be e72d54a4aa892c9c 6d674584532d3c3d 045e987dfcc61849 59075ddc2090e559 6c2f309d108be22c 0fc3867134be467b ac54180090d18240 b84a7bdb031e0056 049b6f7a21643c3e cb593481521ff9a5 1d4eaf3459c9b41d 89bdbe17003c01c8 175e63eff7de5461 bf23dbd11e9e4d0d e68157cfe47165a6 422e870c98ba0b2b 90eba8438e3b70be b4bb8d853e959b35 aeec144d794a3142 5ab68e647269a99b a92e1910fb98206f 686475ce0a46e0f0 9b82dd85cba3c342 38c8123790052edc fb40cede8956c189 f5daedff97c9d76d 506958a0ef6058e8 809c06fa7fa85635 30b3ad89c9c1fca4 912666d1531c32ba b020c6c1f3ff43ed bf88e1e84f1e33b0 04c84ed54ec2d696 9b5562e449fb3406
gf6wNHUfC46Xq4n9,778a15532fa58fa0 00bfa1f4407d3190 ea414d50d1907828 c2b6794316371805 79a1a1df1fb89e2b 64e90532b30e1b28 3de10994b00981ae 3935dea85803717c c4c3d8ce79202b40 ff935c89fd1fd317 8b11df62eadbc022 d166ab21f1a813c9 e3ac22ed35f2faeb 10befce1be3d31e3 62ec5854e27205e7 4004b42056a24589 b1580608f0d2ab32 56fdfb816d53d625 573ea9f814b7726b 0986637b4e2ad9a8 ae058253ccbbdc61 18b6c1cbc30a896f 568f33d7247c17a4 b7cff526d5e4ba06 690a05a999f66eaf 7eee4e6ee662b8b8 9f8fc2f1a03eadbb dcdaf0af2e071652 dc05a30bfaba8973 664b472cb54f11cb 1c1e203688f6f5b6 610813e275b570ea 309544aadc2574bb 292f39d3a50874cc a37a0732f12a870a 1aff8a77a768fcbd 95473a18d12c887a 7cf39fd22236b359 c49483ef8b9a600e 219ff055064c7105 9e6eabec90b58b06 36964cdb9174d440 ba6296afb0d25839 7decd2a6f648c12f ba327342dcc58acf 91600f9a0dc5b747 1153109aa25d66ff a6e2e10c70fcea56 dcabe838ef9c4c39 85d198fcb3e4aa95
WW0wh86UgQq1tgqS,cfc0d640d93300c0 9651c62c5f2fdaae 863291e102b1b0b4 ad81169ca4ef95fc 310340928bfc13ff 43e0c79f0117debd b220c6b0680bb50f f552108759c6a864 dba1560b5ec3cd27 0a3abec56eab65be a3e1de617b2e0e57 502dd98ac2655991 c46c5b0e74709628 a6e4136ebf95b3fe 065537e364ccdda6 758ddd6a4d3c7a16 f1b588e2a2ec5c1b 6d1e76e32dc35f7a 489abfd2bf408792 f3216b2b21b0479d d8072f4432784de3 53a6538aeffcaf38 adc16bffb1008448 eceb99b0f4002a74 73da9bd4b95a5fe5 e8766154856e7104 e28e0a786973c4c3 c576b624c0bc8e59 0d9259763fdd8279 9be3c0bb53fd933f 06ad0b83e6107ff6 2be2ed841ee35d5b 242742fe50884e83 34cae29720f9aeb3 c7402dad9b6a935f 9a5c005bbb6aabaa 86825f3fcec7817c 0857976780430d73 a28c828abcb1e624 50028d762c7db0bd 880b64eb9403c76d b729425605d7db14 7bd26e52563f15ad 0c94d8a74b4f3879 9750ff0d395ecaf9 a6e9b1dc01c72726 c43a07f5fa2d7323 8b10abeb36309e9d df5f058f0bba0c97 b085bf0928c8e529
